,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,airmass,magextinct,Tmag,Nmag,alpha,lunar_elong,lunar_illum,Sky_motion,Sky_mot_PA,RelVel-ANG,target,H,G,V,surfbright,M2,k2,phasecoeff
170,612929 (2005 CR37),2025-07-04 02:45:00,2460860.614583333,,,,m,49.10774,37.67592,999.0,,,,18.3043,145.6,61.8344,1.0601904,62.684014,-29.6744,2005 CR37,18.9,0.15,24.121,7.563,,,
171,612929 (2005 CR37),2025-07-04 03:00:00,2460860.625,,,,m,49.11269,37.67796,999.0,,,,18.3062,145.7,61.9029,1.0601039,62.656825,-29.70069,2005 CR37,18.9,0.15,24.121,7.563,,,
172,612929 (2005 CR37),2025-07-04 03:15:00,2460860.635416667,,,,m,49.11765,37.68,999.0,,,,18.3081,145.7,61.9733,1.0599731,62.629203,-29.7273,2005 CR37,18.9,0.15,24.121,7.563,,,
173,612929 (2005 CR37),2025-07-04 03:30:00,2460860.645833333,,,,m,49.12259,37.68204,999.0,,,,18.3099,145.8,62.0457,1.0597985,62.601263,-29.75411,2005 CR37,18.9,0.15,24.121,7.564,,,
174,612929 (2005 CR37),2025-07-04 03:45:00,2460860.65625,,,,m,49.12754,37.68408,999.0,,,,18.3118,145.9,62.1202,1.0595808,62.573123,-29.78103,2005 CR37,18.9,0.15,24.121,7.564,,,
175,612929 (2005 CR37),2025-07-04 04:00:00,2460860.666666667,,,,m,49.13249,37.68613,999.0,,,,18.3137,146.0,62.1969,1.0593212,62.544904,-29.80796,2005 CR37,18.9,0.15,24.121,7.564,,,
176,612929 (2005 CR37),2025-07-04 04:15:00,2460860.677083333,,,,m,49.13743,37.68817,999.0,,,,18.3156,146.1,62.2759,1.0590205,62.516723,-29.8348,2005 CR37,18.9,0.15,24.121,7.564,,,
177,612929 (2005 CR37),2025-07-04 04:30:00,2460860.6875,,,,m,49.14237,37.69022,999.0,,,,18.3174,146.2,62.3572,1.0586803,62.488701,-29.86145,2005 CR37,18.9,0.15,24.121,7.564,,,
178,612929 (2005 CR37),2025-07-04 04:45:00,2460860.697916667,,,,m,49.14731,37.69226,999.0,,,,18.3193,146.3,62.4408,1.0583019,62.460956,-29.8878,2005 CR37,18.9,0.15,24.121,7.564,,,
179,612929 (2005 CR37),2025-07-04 05:00:00,2460860.708333333,,,,m,49.15224,37.69431,999.0,,,,18.3211,146.3,62.5269,1.0578869,62.433607,-29.91375,2005 CR37,18.9,0.15,24.121,7.564,,,
180,612929 (2005 CR37),2025-07-04 05:15:00,2460860.71875,,,,m,49.15717,37.69636,999.0,,,,18.323,146.4,62.6153,1.0574373,62.406771,-29.93922,2005 CR37,18.9,0.15,24.121,7.564,,,
181,612929 (2005 CR37),2025-07-04 05:30:00,2460860.729166667,,,,m,49.1621,37.69841,999.0,,,,18.3248,146.5,62.7063,1.0569548,62.380563,-29.9641,2005 CR37,18.9,0.15,24.121,7.564,,,
182,612929 (2005 CR37),2025-07-04 05:45:00,2460860.739583333,,,,m,49.16702,37.70046,999.0,,,,18.3267,146.6,62.7997,1.0564416,62.355095,-29.98829,2005 CR37,18.9,0.15,24.12,7.564,,,
183,612929 (2005 CR37),2025-07-04 06:00:00,2460860.75,,,,m,49.17194,37.70252,999.0,,,,18.3285,146.7,62.8956,1.0558998,62.330478,-30.01172,2005 CR37,18.9,0.15,24.12,7.564,,,
184,612929 (2005 CR37),2025-07-04 06:15:00,2460860.760416667,,,,,49.17686,37.70457,999.0,,,,18.3304,146.8,62.9939,1.0553318,62.306818,-30.0343,2005 CR37,18.9,0.15,24.12,7.564,,,
185,612929 (2005 CR37),2025-07-04 06:30:00,2460860.770833333,,,,,49.18178,37.70662,999.0,,,,18.3322,146.9,63.0947,1.0547401,62.28422,-30.05593,2005 CR37,18.9,0.15,24.12,7.564,,,
186,612929 (2005 CR37),2025-07-04 06:45:00,2460860.78125,,,,,49.18669,37.70867,999.0,,,,18.3341,147.0,63.1979,1.0541271,62.262781,-30.07654,2005 CR37,18.9,0.15,24.12,7.564,,,
187,612929 (2005 CR37),2025-07-04 07:00:00,2460860.791666667,,,,,49.19159,37.71073,999.0,,,,18.3359,147.2,63.3034,1.0534954,62.242598,-30.09605,2005 CR37,18.9,0.15,24.12,7.564,,,
188,612929 (2005 CR37),2025-07-04 07:15:00,2460860.802083333,,,,,49.19649,37.71278,999.0,,,,18.3377,147.3,63.4112,1.0528479,62.223759,-30.11439,2005 CR37,18.9,0.15,24.12,7.564,,,
189,612929 (2005 CR37),2025-07-04 07:30:00,2460860.8125,,,,,49.20139,37.71483,999.0,,,,18.3396,147.4,63.5213,1.0521872,62.206349,-30.1315,2005 CR37,18.9,0.15,24.12,7.564,,,
190,612929 (2005 CR37),2025-07-04 07:45:00,2460860.822916667,,,,,49.20629,37.71689,999.0,,,,18.3414,147.5,63.6336,1.0515162,62.190448,-30.14731,2005 CR37,18.9,0.15,24.12,7.564,,,
191,612929 (2005 CR37),2025-07-04 08:00:00,2460860.833333333,,,,,49.21118,37.71894,999.0,,,,18.3432,147.6,63.748,1.0508377,62.176127,-30.16176,2005 CR37,18.9,0.15,24.12,7.564,,,
192,612929 (2005 CR37),2025-07-04 08:15:00,2460860.84375,,,,,49.21607,37.72099,999.0,,,,18.345,147.7,63.8644,1.0501547,62.163452,-30.1748,2005 CR37,18.9,0.15,24.12,7.564,,,
193,612929 (2005 CR37),2025-07-04 08:30:00,2460860.854166667,,,,,49.22095,37.72305,999.0,,,,18.3469,147.8,63.9827,1.0494702,62.152484,-30.18639,2005 CR37,18.9,0.15,24.12,7.564,,,
194,612929 (2005 CR37),2025-07-04 08:45:00,2460860.864583333,,,,r,49.22583,37.7251,999.0,,,,18.3487,148.0,64.1029,1.0487869,62.143275,-30.19648,2005 CR37,18.9,0.15,24.12,7.564,,,
195,612929 (2005 CR37),2025-07-04 09:00:00,2460860.875,,,,,49.23071,37.72715,23.981,3.583,,,18.3505,148.1,64.2247,1.0481079,62.135869,-30.20504,2005 CR37,18.9,0.15,24.12,7.564,,,
196,612929 (2005 CR37),2025-07-04 09:15:00,2460860.885416667,,,,,49.23558,37.7292,13.893,2.076,,,18.3523,148.2,64.3482,1.0474362,62.130303,-30.21205,2005 CR37,18.9,0.15,24.119,7.564,,,
197,612929 (2005 CR37),2025-07-04 09:30:00,2460860.895833333,,,,,49.24046,37.73125,9.513,1.421,,,18.3541,148.3,64.4732,1.0467745,62.126608,-30.21748,2005 CR37,18.9,0.15,24.119,7.564,,,
198,612929 (2005 CR37),2025-07-04 09:45:00,2460860.90625,,,,,49.24532,37.73329,7.218,1.078,,,18.3559,148.4,64.5996,1.0461258,62.124805,-30.22132,2005 CR37,18.9,0.15,24.119,7.564,,,
199,612929 (2005 CR37),2025-07-04 10:00:00,2460860.916666667,,,,,49.25019,37.73534,5.844,0.873,,,18.3577,148.6,64.7271,1.0454928,62.124906,-30.22356,2005 CR37,18.9,0.15,24.119,7.564,,,
200,612929 (2005 CR37),2025-07-04 10:15:00,2460860.927083333,,A,,,49.25505,37.73738,4.944,0.739,,,18.3595,148.7,64.8558,1.0448784,62.126917,-30.22419,2005 CR37,18.9,0.15,24.119,7.564,,,
201,612929 (2005 CR37),2025-07-04 10:30:00,2460860.9375,,A,,,49.25991,37.73943,4.317,0.645,,,18.3613,148.8,64.9855,1.044285,62.130834,-30.22323,2005 CR37,18.9,0.15,24.119,7.564,,,
202,612929 (2005 CR37),2025-07-04 10:45:00,2460860.947916667,,N,,,49.26477,37.74147,3.861,0.577,,,18.3631,149.0,65.116,1.0437155,62.136645,-30.22069,2005 CR37,18.9,0.15,24.119,7.564,,,
203,612929 (2005 CR37),2025-07-04 11:00:00,2460860.958333333,,N,,,49.26962,37.74351,3.52,0.526,,,18.3649,149.1,65.2471,1.0431721,62.144329,-30.21658,2005 CR37,18.9,0.15,24.119,7.564,,,
204,612929 (2005 CR37),2025-07-04 11:15:00,2460860.96875,,C,,,49.27448,37.74555,3.259,0.487,,,18.3667,149.2,65.3788,1.0426573,62.153859,-30.21092,2005 CR37,18.9,0.15,24.119,7.564,,,
205,612929 (2005 CR37),2025-07-04 22:15:00,2460861.427083333,,C,,m,49.48937,37.8339,999.0,,,,18.4461,154.2,69.8923,1.0551648,63.022153,-29.60266,2005 CR37,18.9,0.15,24.116,7.565,,,
206,612929 (2005 CR37),2025-07-04 22:30:00,2460861.4375,,N,,m,49.49433,37.8359,999.0,,,,18.4479,154.3,69.9494,1.0557666,63.018317,-29.60924,2005 CR37,18.9,0.15,24.116,7.565,,,
207,612929 (2005 CR37),2025-07-04 22:45:00,2460861.447916667,,N,,m,49.49929,37.83791,999.0,,,,18.4498,154.4,70.0053,1.0563439,63.012634,-29.6174,2005 CR37,18.9,0.15,24.116,7.565,,,
208,612929 (2005 CR37),2025-07-04 23:00:00,2460861.458333333,,A,,m,49.50425,37.83992,999.0,,,,18.4516,154.4,70.06,1.0568943,63.005134,-29.62711,2005 CR37,18.9,0.15,24.116,7.565,,,
209,612929 (2005 CR37),2025-07-04 23:15:00,2460861.46875,,A,,m,49.50922,37.84193,999.0,,,,18.4535,154.5,70.1137,1.0574154,62.99585,-29.63833,2005 CR37,18.9,0.15,24.115,7.565,,,
210,612929 (2005 CR37),2025-07-04 23:30:00,2460861.479166667,,,,m,49.51418,37.84394,999.0,,,,18.4554,154.6,70.1667,1.0579052,62.984826,-29.65102,2005 CR37,18.9,0.15,24.115,7.565,,,
211,612929 (2005 CR37),2025-07-04 23:45:00,2460861.489583333,,,,m,49.51915,37.84595,999.0,,,,18.4572,154.7,70.219,1.0583614,62.972113,-29.66514,2005 CR37,18.9,0.15,24.115,7.565,,,
212,612929 (2005 CR37),2025-07-05 00:00:00,2460861.5,,,,m,49.52412,37.84796,999.0,,,,18.4591,154.7,70.2708,1.0587822,62.957767,-29.68064,2005 CR37,18.9,0.15,24.115,7.565,,,
0,525268 (2004 XL14),2025-07-01 00:00:00,2460857.5,,,,m,92.02503,23.24133,999.0,,,,7.1824,76.3,32.2201,2.126872,81.722241,-6.777899,525268,21.43,0.15,23.534,,,,
1,525268 (2004 XL14),2025-07-01 00:15:00,2460857.510416667,,,,m,92.03457,23.24263,999.0,,,,7.1839,76.3,32.289,2.1279301,81.724341,-6.789525,525268,21.43,0.15,23.534,,,,
2,525268 (2004 XL14),2025-07-01 00:30:00,2460857.520833333,,,,m,92.04412,23.24393,999.0,,,,7.1853,76.4,32.3597,2.1289567,81.725655,-6.802738,525268,21.43,0.15,23.534,,,,
3,525268 (2004 XL14),2025-07-01 00:45:00,2460857.53125,,,,m,92.05367,23.24523,999.0,,,,7.1868,76.5,32.4322,2.1299477,81.726195,-6.817491,525268,21.43,0.15,23.534,,,,
4,525268 (2004 XL14),2025-07-01 01:00:00,2460857.541666667,,,,m,92.06323,23.24653,999.0,,,,7.1882,76.6,32.5068,2.1308994,81.725974,-6.833729,525268,21.43,0.15,23.534,,,,
5,525268 (2004 XL14),2025-07-01 01:15:00,2460857.552083333,,,,m,92.07279,23.24783,999.0,,,,7.1897,76.7,32.5834,2.1318079,81.725011,-6.851389,525268,21.43,0.15,23.534,,,,
6,525268 (2004 XL14),2025-07-01 01:30:00,2460857.5625,,,,m,92.08235,23.24914,999.0,,,,7.1911,76.8,32.6622,2.1326697,81.723327,-6.870405,525268,21.43,0.15,23.534,,,,
7,525268 (2004 XL14),2025-07-01 01:45:00,2460857.572916667,,,,m,92.09192,23.25044,999.0,,,,7.1926,76.9,32.7432,2.1334815,81.720946,-6.890705,525268,21.43,0.15,23.534,,,,
8,525268 (2004 XL14),2025-07-01 02:00:00,2460857.583333333,,,,m,92.1015,23.25174,999.0,,,,7.1941,77.0,32.8266,2.1342402,81.717893,-6.912211,525268,21.43,0.15,23.534,,,,
9,525268 (2004 XL14),2025-07-01 02:15:00,2460857.59375,,,,m,92.11107,23.25305,999.0,,,,7.1955,77.1,32.9123,2.1349427,81.714199,-6.934841,525268,21.43,0.15,23.534,,,,
10,525268 (2004 XL14),2025-07-01 02:30:00,2460857.604166667,,,,m,92.12065,23.25435,999.0,,,,7.197,77.2,33.0004,2.1355866,81.709896,-6.958508,525268,21.43,0.15,23.534,,,,
11,525268 (2004 XL14),2025-07-01 02:45:00,2460857.614583333,,,,m,92.13023,23.25566,999.0,,,,7.1985,77.3,33.091,2.1361694,81.705018,-6.983122,525268,21.43,0.15,23.534,,,,
12,525268 (2004 XL14),2025-07-01 03:00:00,2460857.625,,,,m,92.13982,23.25697,999.0,,,,7.2,77.4,33.184,2.1366889,81.699601,-7.008586,525268,21.43,0.15,23.534,,,,
13,525268 (2004 XL14),2025-07-01 03:15:00,2460857.635416667,,,,m,92.1494,23.25828,999.0,,,,7.2014,77.6,33.2795,2.1371432,81.693686,-7.034805,525268,21.43,0.15,23.534,,,,
14,525268 (2004 XL14),2025-07-01 03:30:00,2460857.645833333,,,,m,92.15899,23.25959,999.0,,,,7.2029,77.7,33.3775,2.1375308,81.687312,-7.061675,525268,21.43,0.15,23.534,,,,
15,525268 (2004 XL14),2025-07-01 03:45:00,2460857.65625,,,,,92.16858,23.2609,999.0,,,,7.2044,77.8,33.478,2.1378504,81.680523,-7.089095,525268,21.43,0.15,23.534,,,,
16,525268 (2004 XL14),2025-07-01 04:00:00,2460857.666666667,,,,,92.17817,23.26221,999.0,,,,7.2059,77.9,33.581,2.1381009,81.673363,-7.116958,525268,21.43,0.15,23.533,,,,
17,525268 (2004 XL14),2025-07-01 04:15:00,2460857.677083333,,,,,92.18776,23.26353,999.0,,,,7.2074,78.1,33.6864,2.1382816,81.665878,-7.145157,525268,21.43,0.15,23.533,,,,
18,525268 (2004 XL14),2025-07-01 04:30:00,2460857.6875,,,,,92.19735,23.26484,999.0,,,,7.2089,78.2,33.7942,2.1383922,81.658116,-7.173584,525268,21.43,0.15,23.533,,,,
19,525268 (2004 XL14),2025-07-01 04:45:00,2460857.697916667,,,,,92.20695,23.26616,999.0,,,,7.2103,78.3,33.9044,2.1384324,81.650125,-7.202129,525268,21.43,0.15,23.533,,,,
20,525268 (2004 XL14),2025-07-01 05:00:00,2460857.708333333,,,,,92.21654,23.26748,999.0,,,,7.2118,78.5,34.0169,2.1384024,81.641954,-7.230681,525268,21.43,0.15,23.533,,,,
21,525268 (2004 XL14),2025-07-01 05:15:00,2460857.71875,,,,,92.22613,23.2688,999.0,,,,7.2133,78.6,34.1317,2.1383027,81.633654,-7.259132,525268,21.43,0.15,23.533,,,,
22,525268 (2004 XL14),2025-07-01 05:30:00,2460857.729166667,,,,,92.23572,23.27012,999.0,,,,7.2148,78.7,34.2486,2.1381342,81.625275,-7.287372,525268,21.43,0.15,23.533,,,,
23,525268 (2004 XL14),2025-07-01 05:45:00,2460857.739583333,,,,,92.24531,23.27144,999.0,,,,7.2163,78.9,34.3677,2.1378978,81.616868,-7.315292,525268,21.43,0.15,23.533,,,,
24,525268 (2004 XL14),2025-07-01 06:00:00,2460857.75,,,,,92.2549,23.27276,999.0,,,,7.2178,79.0,34.4889,2.137595,81.608485,-7.342784,525268,21.43,0.15,23.533,,,,
25,525268 (2004 XL14),2025-07-01 06:15:00,2460857.760416667,,,,,92.26449,23.27409,999.0,,,,7.2192,79.2,34.612,2.1372273,81.600177,-7.369743,525268,21.43,0.15,23.533,,,,
26,525268 (2004 XL14),2025-07-01 06:30:00,2460857.770833333,,,,,92.27407,23.27541,999.0,,,,7.2207,79.3,34.7369,2.1367966,81.591994,-7.396065,525268,21.43,0.15,23.533,,,,
27,525268 (2004 XL14),2025-07-01 06:45:00,2460857.78125,,,,,92.28366,23.27674,999.0,,,,7.2222,79.5,34.8636,2.1363053,81.583987,-7.42165,525268,21.43,0.15,23.533,,,,
28,525268 (2004 XL14),2025-07-01 07:00:00,2460857.791666667,,,,,92.29324,23.27806,999.0,,,,7.2237,79.6,34.9919,2.1357557,81.576206,-7.446398,525268,21.43,0.15,23.533,,,,
29,525268 (2004 XL14),2025-07-01 07:15:00,2460857.802083333,,,,,92.30282,23.27939,999.0,,,,7.2251,79.8,35.1218,2.1351505,81.5687,-7.470216,525268,21.43,0.15,23.533,,,,
30,525268 (2004 XL14),2025-07-01 07:30:00,2460857.8125,,,,,92.31239,23.28072,999.0,,,,7.2266,80.0,35.253,2.1344926,81.561516,-7.493012,525268,21.43,0.15,23.533,,,,
31,525268 (2004 XL14),2025-07-01 07:45:00,2460857.822916667,,,,,92.32196,23.28205,999.0,,,,7.2281,80.1,35.3856,2.1337852,81.554702,-7.514698,525268,21.43,0.15,23.533,,,,
32,525268 (2004 XL14),2025-07-01 08:00:00,2460857.833333333,,,,,92.33153,23.28338,999.0,,,,7.2295,80.3,35.5193,2.1330318,81.548303,-7.535193,525268,21.43,0.15,23.533,,,,
33,525268 (2004 XL14),2025-07-01 08:15:00,2460857.84375,,,,,92.3411,23.28471,999.0,,,,7.231,80.4,35.654,2.1322357,81.542362,-7.554418,525268,21.43,0.15,23.533,,,,
34,525268 (2004 XL14),2025-07-01 08:30:00,2460857.854166667,,,,,92.35066,23.28604,999.0,,,,7.2325,80.6,35.7895,2.1314009,81.536921,-7.5723,525268,21.43,0.15,23.533,,,,
35,525268 (2004 XL14),2025-07-01 08:45:00,2460857.864583333,,,,,92.36022,23.28737,999.0,,,,7.2339,80.8,35.9258,2.1305312,81.532019,-7.588772,525268,21.43,0.15,23.533,,,,
36,525268 (2004 XL14),2025-07-01 09:00:00,2460857.875,,,,,92.36977,23.2887,999.0,,,,7.2354,80.9,36.0627,2.1296307,81.527695,-7.603772,525268,21.43,0.15,23.533,,,,
37,525268 (2004 XL14),2025-07-01 09:15:00,2460857.885416667,,,,,92.37932,23.29003,999.0,,,,7.2368,81.1,36.2001,2.1287035,81.523984,-7.617245,525268,21.43,0.15,23.532,,,,
38,525268 (2004 XL14),2025-07-01 09:30:00,2460857.895833333,,,,,92.38886,23.29136,999.0,,,,7.2382,81.3,36.3377,2.1277541,81.520919,-7.629141,525268,21.43,0.15,23.532,,,,
39,525268 (2004 XL14),2025-07-01 09:45:00,2460857.90625,,,,,92.39841,23.29269,999.0,,,,7.2397,81.4,36.4755,2.1267867,81.518529,-7.639416,525268,21.43,0.15,23.532,,,,
40,525268 (2004 XL14),2025-07-01 10:00:00,2460857.916666667,,,,,92.40794,23.29402,999.0,,,,7.2411,81.6,36.6133,2.125806,81.516842,-7.648036,525268,21.43,0.15,23.532,,,,
41,525268 (2004 XL14),2025-07-01 10:15:00,2460857.927083333,,A,,,92.41747,23.29535,999.0,,,,7.2425,81.8,36.7509,2.1248164,81.515883,-7.65497,525268,21.43,0.15,23.532,,,,
42,525268 (2004 XL14),2025-07-01 10:30:00,2460857.9375,,A,,,92.427,23.29668,999.0,,,,7.244,81.9,36.8883,2.1238225,81.515672,-7.660196,525268,21.43,0.15,23.532,,,,
43,525268 (2004 XL14),2025-07-01 10:45:00,2460857.947916667,,N,,,92.43653,23.29801,999.0,,,,7.2454,82.1,37.0252,2.122829,81.516228,-7.663699,525268,21.43,0.15,23.532,,,,
44,525268 (2004 XL14),2025-07-01 11:00:00,2460857.958333333,,N,,,92.44605,23.29934,999.0,,,,7.2468,82.3,37.1615,2.1218404,81.517567,-7.665471,525268,21.43,0.15,23.532,,,,
45,525268 (2004 XL14),2025-07-01 11:15:00,2460857.96875,,C,,r,92.45556,23.30066,25.043,3.742,,,7.2482,82.4,37.297,2.1208613,81.519699,-7.665512,525268,21.43,0.15,23.532,,,,
46,525268 (2004 XL14),2025-07-01 22:15:00,2460858.427083333,,C,,m,92.87326,23.35725,999.0,,,,7.3087,87.3,41.4119,2.1268763,82.047308,-6.960797,525268,21.43,0.15,23.53,,,,
47,525268 (2004 XL14),2025-07-01 22:30:00,2460858.4375,,N,,m,92.88282,23.35849,999.0,,,,7.3101,87.4,41.4719,2.1280383,82.054783,-6.960405,525268,21.43,0.15,23.53,,,,
48,525268 (2004 XL14),2025-07-01 22:45:00,2460858.447916667,,N,,m,92.89238,23.35974,999.0,,,,7.3115,87.4,41.5321,2.1291997,82.061483,-6.961742,525268,21.43,0.15,23.53,,,,
49,525268 (2004 XL14),2025-07-01 23:00:00,2460858.458333333,,A,,m,92.90195,23.36099,999.0,,,,7.313,87.5,41.5928,2.130356,82.067397,-6.96481,525268,21.43,0.15,23.529,,,,
50,525268 (2004 XL14),2025-07-01 23:15:00,2460858.46875,,A,,m,92.91153,23.36224,999.0,,,,7.3144,87.6,41.6541,2.1315024,82.072518,-6.969602,525268,21.43,0.15,23.529,,,,
51,525268 (2004 XL14),2025-07-01 23:30:00,2460858.479166667,,,,m,92.92111,23.36349,999.0,,,,7.3158,87.6,41.7162,2.1326345,82.076841,-6.976105,525268,21.43,0.15,23.529,,,,
52,525268 (2004 XL14),2025-07-01 23:45:00,2460858.489583333,,,,m,92.9307,23.36474,999.0,,,,7.3173,87.7,41.7792,2.1337478,82.080364,-6.984299,525268,21.43,0.15,23.529,,,,
53,525268 (2004 XL14),2025-07-02 00:00:00,2460858.5,,,,m,92.94029,23.36599,999.0,,,,7.3187,87.8,41.8434,2.1348378,82.083091,-6.994154,525268,21.43,0.15,23.529,,,,
54,525268 (2004 XL14),2025-07-02 00:15:00,2460858.510416667,,,,m,92.94989,23.36723,999.0,,,,7.3202,87.9,41.9088,2.1359002,82.085027,-7.005636,525268,21.43,0.15,23.529,,,,
55,525268 (2004 XL14),2025-07-02 00:30:00,2460858.520833333,,,,m,92.95949,23.36848,999.0,,,,7.3216,88.0,41.9757,2.1369309,82.086181,-7.018703,525268,21.43,0.15,23.529,,,,
56,525268 (2004 XL14),2025-07-02 00:45:00,2460858.53125,,,,m,92.96909,23.36973,999.0,,,,7.3231,88.0,42.044,2.1379257,82.086565,-7.033307,525268,21.43,0.15,23.529,,,,
57,525268 (2004 XL14),2025-07-02 01:00:00,2460858.541666667,,,,m,92.9787,23.37098,999.0,,,,7.3246,88.1,42.1141,2.1388809,82.086194,-7.049394,525268,21.43,0.15,23.529,,,,
58,525268 (2004 XL14),2025-07-02 01:15:00,2460858.552083333,,,,m,92.98832,23.37223,999.0,,,,7.326,88.2,42.1859,2.1397926,82.085088,-7.066902,525268,21.43,0.15,23.529,,,,
59,525268 (2004 XL14),2025-07-02 01:30:00,2460858.5625,,,,m,92.99794,23.37349,999.0,,,,7.3275,88.3,42.2596,2.1406573,82.083267,-7.085765,525268,21.43,0.15,23.529,,,,
60,525268 (2004 XL14),2025-07-02 01:45:00,2460858.572916667,,,,m,93.00756,23.37474,999.0,,,,7.329,88.4,42.3353,2.1414717,82.080757,-7.105912,525268,21.43,0.15,23.529,,,,
61,525268 (2004 XL14),2025-07-02 02:00:00,2460858.583333333,,,,m,93.01719,23.37599,999.0,,,,7.3305,88.5,42.4131,2.1422326,82.077585,-7.127265,525268,21.43,0.15,23.529,,,,
62,525268 (2004 XL14),2025-07-02 02:15:00,2460858.59375,,,,m,93.02682,23.37725,999.0,,,,7.332,88.6,42.4931,2.1429372,82.073781,-7.149743,525268,21.43,0.15,23.529,,,,
63,525268 (2004 XL14),2025-07-02 02:30:00,2460858.604166667,,,,m,93.03645,23.3785,999.0,,,,7.3334,88.7,42.5754,2.1435828,82.069377,-7.173259,525268,21.43,0.15,23.529,,,,
64,525268 (2004 XL14),2025-07-02 02:45:00,2460858.614583333,,,,m,93.04608,23.37976,999.0,,,,7.3349,88.8,42.66,2.144167,82.064409,-7.197722,525268,21.43,0.15,23.529,,,,
65,525268 (2004 XL14),2025-07-02 03:00:00,2460858.625,,,,m,93.05572,23.38102,999.0,,,,7.3364,88.9,42.747,2.1446876,82.058914,-7.223039,525268,21.43,0.15,23.529,,,,
66,525268 (2004 XL14),2025-07-02 03:15:00,2460858.635416667,,,,m,93.06536,23.38227,999.0,,,,7.3379,89.0,42.8365,2.1451429,82.052931,-7.249112,525268,21.43,0.15,23.529,,,,
67,525268 (2004 XL14),2025-07-02 03:30:00,2460858.645833333,,,,m,93.075,23.38353,999.0,,,,7.3394,89.1,42.9284,2.1455311,82.046502,-7.27584,525268,21.43,0.15,23.529,,,,
68,525268 (2004 XL14),2025-07-02 03:45:00,2460858.65625,,,,m,93.08465,23.3848,999.0,,,,7.3409,89.2,43.0229,2.1458511,82.03967,-7.303121,525268,21.43,0.15,23.529,,,,
69,525268 (2004 XL14),2025-07-02 04:00:00,2460858.666666667,,,,m,93.09429,23.38606,999.0,,,,7.3424,89.3,43.1198,2.1461018,82.03248,-7.330848,525268,21.43,0.15,23.528,,,,
70,525268 (2004 XL14),2025-07-02 04:15:00,2460858.677083333,,,,m,93.10394,23.38732,999.0,,,,7.3439,89.4,43.2194,2.1462825,82.024978,-7.358916,525268,21.43,0.15,23.528,,,,
71,525268 (2004 XL14),2025-07-02 04:30:00,2460858.6875,,,,,93.11358,23.38859,999.0,,,,7.3454,89.5,43.3214,2.1463927,82.017212,-7.387216,525268,21.43,0.15,23.528,,,,
72,525268 (2004 XL14),2025-07-02 04:45:00,2460858.697916667,,,,,93.12323,23.38985,999.0,,,,7.3469,89.7,43.426,2.1464325,82.009231,-7.415639,525268,21.43,0.15,23.528,,,,
73,525268 (2004 XL14),2025-07-02 05:00:00,2460858.708333333,,,,,93.13287,23.39112,999.0,,,,7.3484,89.8,43.5331,2.146402,82.001083,-7.444075,525268,21.43,0.15,23.528,,,,
74,525268 (2004 XL14),2025-07-02 05:15:00,2460858.71875,,,,,93.14252,23.39239,999.0,,,,7.3499,89.9,43.6427,2.1463016,81.99282,-7.472415,525268,21.43,0.15,23.528,,,,
75,525268 (2004 XL14),2025-07-02 05:30:00,2460858.729166667,,,,,93.15216,23.39366,999.0,,,,7.3514,90.0,43.7547,2.1461321,81.984491,-7.50055,525268,21.43,0.15,23.528,,,,
76,525268 (2004 XL14),2025-07-02 05:45:00,2460858.739583333,,,,,93.16181,23.39493,999.0,,,,7.3529,90.2,43.8691,2.1458948,81.976148,-7.52837,525268,21.43,0.15,23.528,,,,
77,525268 (2004 XL14),2025-07-02 06:00:00,2460858.75,,,,,93.17145,23.3962,999.0,,,,7.3544,90.3,43.9858,2.1455908,81.967843,-7.55577,525268,21.43,0.15,23.528,,,,
78,525268 (2004 XL14),2025-07-02 06:15:00,2460858.760416667,,,,,93.18109,23.39748,999.0,,,,7.3559,90.4,44.1047,2.1452219,81.959625,-7.582643,525268,21.43,0.15,23.528,,,,
79,525268 (2004 XL14),2025-07-02 06:30:00,2460858.770833333,,,,,93.19073,23.39875,999.0,,,,7.3573,90.6,44.2258,2.1447901,81.951547,-7.608887,525268,21.43,0.15,23.528,,,,
80,525268 (2004 XL14),2025-07-02 06:45:00,2460858.78125,,,,,93.20037,23.40002,999.0,,,,7.3588,90.7,44.3491,2.1442975,81.943657,-7.634399,525268,21.43,0.15,23.528,,,,
81,525268 (2004 XL14),2025-07-02 07:00:00,2460858.791666667,,,,,93.21,23.4013,999.0,,,,7.3603,90.9,44.4743,2.1437466,81.936006,-7.659083,525268,21.43,0.15,23.528,,,,
82,525268 (2004 XL14),2025-07-02 07:15:00,2460858.802083333,,,,,93.21963,23.40258,999.0,,,,7.3618,91.0,44.6014,2.1431401,81.928641,-7.682843,525268,21.43,0.15,23.528,,,,
83,525268 (2004 XL14),2025-07-02 07:30:00,2460858.8125,,,,,93.22926,23.40386,999.0,,,,7.3633,91.2,44.7303,2.1424809,81.921612,-7.705588,525268,21.43,0.15,23.528,,,,
84,525268 (2004 XL14),2025-07-02 07:45:00,2460858.822916667,,,,,93.23889,23.40513,999.0,,,,7.3648,91.3,44.8609,2.1417723,81.914963,-7.727232,525268,21.43,0.15,23.528,,,,
